"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
394404,"Boston, MA",10,149500,149900,150200,150400,150600,150900,151300,151900,152700,153700,154800,155900,156800,157800,158500,159200,159900,160800,161700,162800,164300,166000,167600,168800,169900,171200,172400,173400,174600,176200,177500,178700,180200,181800,183500,185300,187400,189500,191800,194400,197100,199600,202000,204600,207100,209500,212400,215300,218200,221400,225100,228900,232400,235500,238500,241500,244800,248100,251300,254300,257300,260300,263100,266000,269100,272200,275300,277900,279800,281700,284100,286700,289100,291500,294300,297400,300700,304200,307600,311000,314500,317900,320600,322900,324800,326500,328000,329700,331400,332800,334700,336900,339100,341300,343800,346700,349700,352800,355700,358300,360600,362700,364700,366900,369000,371100,373300,375600,377800,379600,380900,381400,381900,382600,383000,382700,381700,380500,379300,378200,377200,375900,373800,371600,369500,367400,365300,363600,361700,360200,359500,359200,358500,357500,356400,355300,354300,353400,352100,350700,348800,346900,344800,341900,338600,335900,334300,332800,331100,329400,327900,326800,325500,324300,323500,322200,319700,316700,314600,314300,315300,316300,316700,316700,318100,319600,319500,319000,320200,321300,321700,321200,319900,318600,317200,315900,315200,314700,314100,313800,314100,314200,314000,313600,312800,311700,310900,310700,310400,309700,309000,309000,310000,311500,313000,314000,314700,315800,317300,319000,320200,321600,323900,326600,328700,330400,332500,334900,336500,337700,339400,341500,343300,345200,347400,349100,351100,353900,356300,357800,359600,361200,361600,362000,363100,364200,365600,367500,369000,370500,372400,374900,377600,380200,382700,385000,387000,388900,390500,391600,393300,395400,396900,398100,399900,402700,406000,409200,411500,413700,416800,420400,423500,426200,428100,429300,430900,433500,436000,438100,440000,441800
395057,"San Francisco, CA",11,225200,225700,225400,224400,224300,224400,224500,225000,226200,227800,229700,231300,233000,234900,236300,237700,239500,241600,243800,246300,248900,252000,254900,257600,257300,255000,256900,263100,267100,268900,271400,274100,277000,279800,281800,283200,285800,290100,294800,299400,304500,310000,315900,321800,327600,334000,341300,348600,356500,365800,373700,379800,385900,392400,398500,404800,410700,416000,421000,425400,428000,428800,428000,426800,425900,426000,426100,426000,425500,425900,427400,430000,433700,439500,446100,452100,457600,462000,464800,467000,469100,471100,472800,474900,477700,480000,482000,484500,488400,493700,499700,506400,514000,521500,529100,537100,545600,554300,562700,571000,578800,586600,595200,605000,615000,625500,636200,646800,656200,664300,671500,678100,684200,689700,693800,696700,698700,699700,699900,699300,698800,698600,698100,697200,695900,694800,694100,692800,690200,688700,689300,691000,691900,692200,691500,690500,688200,684500,679400,672800,663400,653200,643900,634800,625800,617400,608400,599200,591300,584300,578100,572900,567000,561100,555300,548800,540600,531800,524400,521000,520000,518800,518000,516800,521200,528100,530800,528400,527400,526900,527200,526500,524700,522300,518400,515300,512700,509600,505900,502300,497600,493700,490300,486200,481900,479700,478900,478400,477400,476000,474800,476200,480000,485100,490900,496800,502400,509100,517200,525800,532800,538900,547800,561000,576300,591800,606500,619000,628500,634700,638700,642400,646400,650400,654600,658500,662600,666300,670500,675500,680900,685600,690600,695400,698800,704000,714200,726900,738400,747800,755100,761400,767600,773000,778000,782700,787300,793000,798300,802200,804400,806200,806800,808100,811600,817300,822500,827100,831800,837900,844600,850900,856500,861500,865500,869700,874700,881000,889200,901100,914600,923700
394532,"Detroit, MI",12,,,,,,,,,,,104900,105000,105000,105300,105800,105900,106500,107900,109000,109600,110500,111200,111400,111700,112500,113100,113500,113900,115200,116800,118000,118500,118900,119700,120800,121500,121900,122500,123400,124200,125500,127100,128000,128300,128800,129500,130600,131600,132100,132700,133200,133500,134300,135400,136200,136600,137200,138000,138700,139300,139700,140300,141400,142300,143000,144000,145000,145500,145600,145800,146200,146400,146500,146400,146400,146900,147300,147500,147700,148100,148700,149300,149700,150100,150600,150800,151100,151300,151700,152000,152300,152600,152800,153200,153500,153700,153900,154200,154500,154700,155100,155600,155600,155800,156000,155900,155800,156100,156600,157000,157200,157100,156800,156600,156700,156500,156200,155800,155500,154800,154100,153500,152800,152000,151200,150300,149600,149100,148200,147300,146500,145600,144500,143100,141700,140500,139500,138400,137100,135600,133500,131300,129400,127600,125800,123900,121600,119200,117100,115200,113300,111500,109500,107500,105600,103800,101700,99600,97500,95600,94100,92600,91100,89800,89700,90200,89900,88700,87700,87000,86700,86000,84800,83800,83100,82500,81500,80500,80000,79700,79100,78600,78100,77500,77100,76800,76400,76000,75900,76000,76100,76600,77400,78000,78600,79900,81100,81600,82300,83300,84400,85100,85700,86800,88600,90400,92000,93800,95900,98100,100000,101700,103000,104000,105000,106000,107000,108300,109700,111100,112500,113800,114800,115500,116000,116500,117000,117800,118600,119600,120200,120600,121100,121600,122000,122500,123200,123900,125000,125800,126700,127700,129000,130100,130700,131300,132600,134000,135000,136000,137300,138400,139100,139600,140000,140400,141100,141900,142900,143800,144400,145000
395025,"Riverside, CA",13,112500,112300,112100,112100,111900,111900,111900,112000,112400,113000,113900,114800,115300,115600,116000,116300,116900,117500,117800,118000,118500,119400,120400,121200,121700,122300,122800,123100,123400,124000,124700,125300,125800,126400,127000,127500,127900,128900,130000,130900,131700,132600,133600,134700,135900,137500,139100,140200,141400,142400,143300,144200,145300,146500,147700,148800,150000,151300,152800,154400,156300,158200,159800,161400,162900,164100,165200,166400,167900,169500,171200,173100,175100,177100,178900,181200,183800,186300,188700,191300,194100,196800,199500,202400,205600,208700,212000,215400,218800,222900,228300,234500,240400,245800,251600,257900,264700,272400,280700,288900,297000,304100,310500,316300,321600,326500,331800,337100,342200,347600,353500,359800,365500,370900,376700,382200,387000,391300,395100,398200,400600,402600,403900,404500,404500,403800,401900,399200,396200,393800,391600,389100,386700,384300,381200,377600,373400,368200,362100,355800,349200,342400,335000,326500,317700,309200,300500,292000,284500,277500,270400,263400,256500,249900,243300,236700,230000,223200,217500,213400,210200,207200,205100,203700,202700,202200,201900,201800,201700,201700,200700,199000,197500,197000,196500,195800,195300,194800,194300,194000,193300,192200,190700,189200,187700,186400,185700,185600,186000,186600,187600,188400,188900,189600,191300,193400,195600,197600,199500,201900,204800,207800,211000,215400,220600,225900,231200,236700,242100,246900,250700,253500,256300,258400,260200,262500,265300,267400,268900,270600,272100,273500,274900,276300,277400,278700,280100,281300,282600,284900,287400,289400,291100,293100,294900,296500,297600,298500,299800,301400,303500,305900,309400,312500,313900,314400,315800,317500,318800,320000,321100,322500,324500,327100,329400,331200,333500,336200,338700,340300,342000,343600
394976,"Phoenix, AZ",14,105100,105400,105800,106200,106500,106700,107100,107500,107700,108400,109300,109900,110200,110600,110900,111000,111300,112000,112600,112800,113500,114400,114900,115300,115700,116500,117500,118000,118200,118700,119000,119200,119600,120300,120800,121300,122000,122500,122700,123200,124100,124700,125200,126100,127200,128100,129300,130600,131600,132100,132600,133100,133700,134100,134600,134900,135600,136200,136700,137000,137100,137100,137300,137600,137700,137800,138300,139100,139900,140600,141500,142300,143100,143700,144200,144800,145600,146200,146900,147600,148400,149200,150000,150800,151500,152200,153100,153900,154300,154800,155500,156400,157300,158400,159800,161100,162200,163600,165200,167400,170400,174100,178200,182600,187200,192000,197100,203400,211300,220300,229800,239200,247600,254800,260700,265400,269000,271500,273000,273700,273800,273500,273100,272300,271200,269700,268400,267100,265700,264500,263100,261400,259600,257700,255500,253400,251500,249800,247400,244500,241400,238200,234300,229900,225700,221800,217700,213700,210300,207400,204500,201600,199100,196800,194100,190800,187500,184200,180800,177200,173600,170300,167100,164400,160800,156700,154300,153600,152800,151300,149700,147800,145600,142900,140800,139000,137500,136300,135600,134500,132700,130700,128800,127200,126400,126600,127200,128100,129700,131900,133800,135700,138100,141200,144700,148400,151500,153900,156000,158100,160100,162000,164200,166700,169400,172100,175000,178200,181600,184300,186600,188400,190200,191800,192700,193100,193500,193700,193900,194100,194200,194700,195400,196300,197800,199600,200800,202000,203600,204900,206000,207000,208600,210500,212100,213400,215000,216400,217500,218500,219800,220900,222300,223700,224700,225700,227200,228700,230200,231500,232500,233400,234300,235800,237800,239400,240700,242400,244300,245500,246100,246800
395078,"Seattle, WA",15,150900,150900,150900,151000,151300,151600,152200,153000,153900,154900,156100,157100,158100,159300,160500,161900,163400,164900,166200,167400,168700,170000,171300,172500,173700,175200,176500,177700,178700,180000,181200,182300,183500,185000,186700,188200,189500,190800,192400,193900,195100,196300,197900,199600,201200,202700,204000,205100,206200,207100,208200,209500,210800,212000,212700,213500,214600,215800,216800,217900,219200,220200,220900,221700,222800,223500,224100,224900,225700,226300,227100,228100,229000,229800,230400,231100,231900,233000,234300,235500,236400,237300,238500,239700,240700,241700,242600,243500,244700,245900,247000,248100,249700,251800,253900,255800,257800,260400,263100,265500,267800,270100,272900,275900,279200,282300,285400,288900,293000,297300,301900,306700,311500,316400,321200,325800,330200,334500,338700,342800,346600,350300,354200,357900,361400,364600,367300,369600,371400,372600,374100,375600,376900,378100,379000,379800,380500,380300,379000,376900,374600,372000,369000,365900,362900,360000,357200,353900,349900,345900,342600,339500,336700,334100,331200,327400,322900,318100,313600,310200,308300,307500,306800,305900,304900,304200,303100,301600,300400,299300,297400,294700,291600,288500,286200,284300,281600,278700,276500,274800,273200,271200,268700,266600,265300,263700,261900,261500,261900,261900,262200,263100,264000,264800,266300,268200,270300,272000,273400,275100,277900,280800,283500,286300,289700,293400,297100,300600,303900,306800,309300,311200,312300,314300,317000,319100,319800,320700,322000,323900,325700,327700,329500,331300,333500,335600,337300,340200,344500,348700,352100,355300,358500,361400,363900,365900,368400,372000,376300,380800,385700,390000,394700,399000,402300,405400,409500,413000,416000,418600,422300,427500,434100,440900,446800,450800,454100,457800,462300,466600,470100,472900
394865,"Minneapolis-St Paul, MN",16,110100,110800,111200,111400,111600,111700,112000,112500,113200,114100,115000,115600,115800,115900,115900,116100,116200,116300,116700,117400,118100,119000,119800,120500,121000,121400,121700,121900,122300,123000,123800,124800,125800,126700,127700,128800,130000,131200,132600,134200,135900,137400,138700,140000,141200,142600,144100,145600,147300,148800,150300,151700,153400,155100,156700,158000,159300,160700,162400,164400,166300,168200,170000,171600,173000,174600,176100,177400,178500,179700,180900,182100,183200,184400,185900,187500,189100,190700,192500,194200,195700,197000,198300,199600,201000,202500,204000,205600,207200,208600,209600,210800,212300,213600,214800,216100,217200,218500,220200,222000,223400,224500,225500,226700,227800,229100,230400,231700,232900,233900,234700,235300,236000,236600,237100,237600,237900,238400,239000,239800,240400,240600,240100,239500,238800,238200,237800,237400,236900,236600,236500,236200,235900,235300,234100,232600,231400,230500,229300,227700,226200,224700,222700,220300,217900,215700,214100,212500,210900,209400,208300,207300,206500,205800,205100,204200,202900,201000,199200,197800,196900,196100,195500,195100,194600,193500,191700,190100,189000,188500,188200,187700,186700,185100,183200,181700,180400,179100,177600,175800,173800,172200,170900,169700,168600,167500,166600,165800,165000,164700,165200,166200,167700,169100,170300,171800,173500,175100,176600,178100,179500,180900,182400,184000,185500,187200,189300,191300,193000,194600,196300,197600,198700,199600,200600,201900,203300,204500,205500,206300,207200,207900,208200,208500,209100,209500,210300,211600,212700,213500,214300,215300,216500,217600,218800,220100,221500,222700,223700,224600,225600,227100,228500,229400,230500,232000,233400,234900,236400,238000,239600,241400,243500,245000,245200,244900,245200,246300,247100,247700,248700,250000
395056,"San Diego, CA",17,164700,164400,164000,163700,163200,162900,162600,162400,162700,163700,164600,165100,165300,166200,166800,167200,167900,169200,170400,171800,173200,175000,176900,178700,180300,181300,182300,183600,185100,186500,188200,190400,192300,193900,195700,198000,200100,201800,203700,205800,207800,209700,211700,213800,216000,218600,221800,224700,227700,231100,234600,237800,240700,243600,246700,249700,252800,256000,259200,262500,265200,267600,270000,272700,275400,278000,280600,283100,286100,289700,293500,296900,300700,305500,310900,317000,323400,329700,336000,342100,347600,352300,356800,361000,365100,368700,372100,376200,381500,387800,395200,403300,411800,420500,429400,438800,449900,462700,476100,488200,497900,505500,511400,516200,519900,523300,526800,530200,532700,534800,536700,538600,540600,542500,543300,543200,542700,542600,542700,543000,543500,543400,541100,537400,533700,530000,526300,523600,521400,519600,518700,517500,514300,510500,506800,503000,498100,492500,487300,481700,474800,466300,456700,446900,438400,431600,425600,419600,413900,408800,404300,400200,396200,392000,387600,383200,378300,372900,368900,367400,367700,368300,368800,369000,371300,374400,376300,377400,379300,380400,379700,378300,377400,375900,373300,370900,368400,366100,365000,363900,361700,359400,357200,354500,351200,348600,347600,347800,347900,348800,350000,351400,352500,353700,355200,357300,360300,364500,369200,374300,379400,383900,388300,393700,400500,408400,416700,423700,428600,432900,435900,437100,437500,439600,443000,446500,449100,451200,452900,453600,454300,456200,458300,459900,462400,465400,467700,469600,472100,474800,477900,482000,486500,489300,491200,493400,495500,497000,499500,503200,506900,508800,511500,515500,518900,521000,523400,526200,527800,527800,528000,530700,536000,542800,548000,550900,553200,555500,558800,562600,567300,571600
395121,"St. Louis, MO",18,81500,81700,81700,82000,82300,82300,82400,82700,82900,83300,83800,84200,84500,84800,85100,85500,85900,86300,86800,87300,87800,88300,88800,89200,89700,90100,90300,90500,90900,91300,91800,92200,92400,92800,93400,94100,94600,95300,96200,96900,97400,97800,98400,99200,99900,100700,101400,102000,102700,103700,104600,105200,105800,106300,106900,107700,108400,109200,109900,110500,111100,111800,112700,113400,114000,114700,115300,115900,116600,117400,118200,119100,120000,120900,121700,122500,123400,124300,124800,125300,125800,126300,127300,128400,129100,129700,130400,131300,132600,133700,134900,135900,137000,137600,137400,136900,136900,137300,138000,139000,139800,140600,141100,141700,142400,143400,144600,145600,146100,146400,146700,147300,148000,148900,149800,150700,151500,152000,152400,152800,153300,153900,154400,154800,154900,155000,155400,155700,155800,156000,156700,157900,158800,158900,158100,156800,155700,154800,154000,153300,152800,152200,151800,151400,151000,150700,150600,150400,150000,149500,149200,148900,148400,147800,147200,146500,145700,144900,144000,143500,143400,143600,143300,142700,142800,143400,143100,142500,142500,142400,141900,141300,140700,140000,139400,138600,137300,136100,135500,134800,134000,133400,133100,132800,132200,131500,130700,130300,129900,129500,128900,128800,128800,128800,129000,129300,129300,129300,129200,129100,129500,129800,130000,130100,130100,130100,130200,130400,130600,130500,130600,131000,130900,130800,130900,131100,131100,131300,131600,132000,132200,132400,132700,132900,132900,132700,132900,133700,134500,135200,135600,136100,136700,137300,137800,138400,138900,139200,139900,140500,141400,142400,143400,144300,145300,146300,147100,147900,149100,149800,149600,149200,149100,148900,148700,148400,148500,149200,150000,150400,151100,151900
395148,"Tampa, FL",19,74500,74500,74400,74400,74100,73700,73600,74000,74400,74500,74800,75100,75300,75400,75700,76000,76400,76800,77000,77300,77800,78500,79400,79900,80100,80300,80600,80900,81200,81500,82100,82700,83100,83400,83900,84500,85100,85600,86000,86200,86700,87500,88100,88500,89000,89600,90200,90900,91800,92400,93100,94100,94900,95600,96300,97100,97800,98700,99500,100200,100700,101600,102600,103600,104400,105300,106200,107200,108100,109200,110300,111300,112300,113300,114300,115400,116300,117200,118000,118900,119900,121000,122200,123300,124600,125900,127100,128200,129300,130300,131200,132200,133400,134800,136200,137700,139500,141400,143400,145600,148200,150800,153400,156300,159200,162000,164900,168100,171400,174900,178400,181900,185900,190100,193900,197600,201000,204000,206800,209500,211500,212600,213700,214400,214400,213800,213200,212100,210300,208200,206700,205300,203700,201800,199800,197700,195200,192600,190000,187500,184700,181500,177900,174400,171100,168200,165400,162700,160200,157900,155600,153300,151100,148900,146900,144700,142300,140000,137800,135900,134400,132900,131600,130500,130100,129900,129200,128100,127100,126100,125200,124500,123500,122300,121200,119900,118200,116700,115700,115000,114100,113300,112300,111200,110400,110100,109700,109400,109400,109900,110600,111100,111600,112300,113200,113800,113900,114100,114700,115700,116900,118000,119100,120700,122500,123900,125400,127300,129300,130800,131800,132800,133800,134500,135200,136000,136900,137900,138900,139800,140900,141900,142900,143900,144800,145400,146200,147400,149000,150700,152200,153700,154900,156100,157400,158800,159900,161100,162300,163700,165200,166800,168300,169600,171100,172900,174900,177100,179200,180900,182300,183300,184200,185200,186100,187100,188500,190200,191800,192900,194100,195200
394358,"Baltimore, MD",20,118600,118400,118300,118300,118300,118500,118700,118800,118700,118900,119400,119300,119100,119000,118900,118700,118800,118900,119000,119100,119300,119900,120400,120700,121000,121200,121200,121100,120900,121000,121200,121500,121800,122000,122300,123100,123700,124000,124100,124400,124500,124800,124900,125200,125500,126200,127000,127900,128700,129400,130000,130700,131200,131700,132400,133200,134200,135100,135800,136400,137200,137900,138400,139000,139800,140800,141800,142800,143800,144900,146000,147000,148100,149600,151300,152900,154400,155800,157200,158800,160700,162500,164400,166100,167700,169300,171200,173300,175600,177900,180300,182700,185200,187600,190200,193100,196000,199000,202400,206400,210500,214300,218100,222200,226300,230100,234000,237800,242000,246500,251400,256000,260300,264400,268300,271600,274200,276400,278800,281200,283100,284700,285800,286800,287800,288600,289100,289200,288600,288200,288100,288400,288600,288800,288500,287800,287000,286100,285100,284100,282200,280000,278400,277200,275800,274000,271900,269700,267600,265700,264200,262800,261000,259000,257500,256300,254400,252100,250000,248400,247400,246500,246000,245100,246800,250200,250800,248500,248000,248100,247600,246200,244600,242900,241300,239600,237700,235700,233700,232400,231200,229900,228900,228300,227500,226500,225000,224000,223100,222500,222400,222900,222700,222600,223000,223700,224600,225400,226400,227300,227900,228900,230400,231300,231900,232600,233200,233700,234200,234900,235900,236600,236900,236800,236900,237600,238600,239600,240700,241700,242300,242000,241700,242000,241800,241200,241500,242000,242100,242600,243400,244200,244800,245200,245800,246500,247000,247200,247300,248200,249600,250600,250900,250800,251300,252500,254000,255600,256800,257400,257500,257500,257800,258000,258000,258300,259200,260500,261100,261000,260900,261400
394530,"Denver, CO",21,129900,130300,130800,131200,131600,132100,132900,133600,134200,134900,135700,136300,136700,137300,138000,138800,139500,140200,141100,142100,143000,143900,144800,145400,146000,146500,146900,147600,148500,149500,150500,151600,152900,154600,156300,158000,159800,162000,164000,165900,167900,169800,171400,173100,174900,176600,178400,180300,182300,184300,186400,188500,190600,192500,194300,196400,198600,200600,202700,204800,206700,208500,209900,211000,212100,213100,213700,214000,214200,214700,215400,216000,216700,217300,217800,218500,219200,219700,220100,220400,220700,221100,221500,221500,221400,221300,221300,221300,221300,221700,222200,222800,223400,223800,224100,224500,224900,225300,225700,226100,226600,227000,227600,228200,228800,229600,230500,231300,231800,232200,232600,233000,233300,233700,234200,234700,234900,234800,235000,235500,235700,235800,235900,235800,235600,235400,235100,235000,234800,234300,233600,233300,233200,233300,233300,233400,233200,233000,232600,232100,230800,229100,227400,226200,225400,225200,225300,225100,224200,223200,222700,222500,221800,220900,220200,219400,218200,216800,215700,215200,215200,215400,215600,215200,217300,221300,223600,223600,223700,223100,222000,221100,220600,220300,219700,219100,217900,216500,215700,215500,215100,214500,214100,213600,213800,214200,214200,213800,213900,214300,215400,216800,218500,220300,222200,223900,225600,227300,228700,230300,232100,233500,234600,236200,238400,240900,243600,246100,247900,249100,250500,252200,253400,254400,255800,257800,259800,262300,265100,267900,270400,272600,275600,279300,282400,285100,288700,292700,296500,300600,304800,308500,311700,315000,318300,321600,324200,326300,328600,331700,335000,338300,341100,343300,345600,348300,351100,353700,355900,357700,359600,362000,364700,367400,369400,371000,372600,374500,376700,379000,381600,384300
394982,"Pittsburgh, PA",22,68600,68700,68600,68600,68800,68900,68900,68800,68900,69100,69500,69900,70300,70700,71100,71400,71500,71600,72100,72400,72600,73000,73300,73500,73900,74100,74000,74000,74000,74000,74300,75300,76100,76400,76600,76900,77200,77200,77500,77700,77700,77600,77700,77900,78100,78200,78500,78800,79000,79100,79300,79400,79700,80200,80600,80800,81200,81700,81900,82200,82600,83400,83900,84300,84600,84900,85000,85300,85500,85700,86200,86700,86900,87000,87300,87800,88500,88900,89100,89200,89300,89500,89800,90200,90500,90800,91200,91500,91800,92400,92900,93200,93500,93900,94100,94100,94600,95300,95700,96100,96500,97100,97600,97900,98300,98800,99300,99900,100300,100400,100600,101100,101500,101700,101900,102500,102900,102800,102900,103200,103600,103800,103800,103800,104000,104200,104600,105000,105100,105000,105300,105500,105600,106200,107000,107500,107800,107800,108000,108200,108100,107800,107800,107900,107700,107500,107400,107500,107500,107300,107300,107400,107400,107200,107200,107300,107100,106900,106700,106700,106700,106900,107200,107100,108000,110100,111400,111500,111900,112100,112200,112000,112100,112200,112000,111900,111900,111600,111400,111300,111300,111500,111500,111300,111500,111700,111800,112000,112300,112200,112100,112400,112700,112900,112900,113100,113300,113800,114300,114800,115000,115000,115200,115300,115500,116000,116700,117300,117600,117800,117900,117900,117800,117700,117800,118400,119000,119700,120300,120900,121200,121200,121200,121400,121700,121800,122100,122500,122900,123400,123900,124400,124900,125300,126000,126700,127100,127600,128200,128800,129300,129700,130200,130800,131400,131700,131900,132000,132500,133100,133700,134200,134600,134900,135400,135700,136100,136700,137600,138200,138200,138200
394998,"Portland, OR",23,139700,140200,140800,141500,142300,142900,143400,144000,144700,145800,147100,147900,148400,149200,150100,150800,151600,152500,153400,154400,155400,156200,156800,157200,157400,157400,157400,157600,157800,158200,158600,158800,159000,159300,159700,160300,160900,161000,161100,161400,161600,161700,161600,161800,162000,162300,162800,163500,164300,165100,166100,166500,166600,166900,167200,167300,167600,168100,168700,169400,169800,170200,170600,171100,171700,172300,172800,173500,174300,175100,176000,176800,177400,178100,178500,178900,179600,180200,180800,181800,182800,183700,184400,185100,185800,186500,187400,188400,189300,190300,191500,192800,194000,195200,196400,197800,199300,200900,202600,204600,206800,209000,211400,213700,216100,218600,221300,224100,227200,230800,234900,239000,243300,247700,252100,255700,259300,262900,266100,269200,272400,275600,278300,280600,282400,283900,285400,287100,288700,290000,291200,291800,292400,292900,293100,293200,293100,292300,291000,289200,288000,287400,286300,284400,282700,281200,279700,277700,275500,273300,271300,269400,268100,267300,266000,263800,261100,258200,255600,253800,252600,251800,250800,250100,247900,244400,242200,242200,241600,240100,237600,234900,232700,230900,229400,228500,227900,226700,225000,222500,219800,218200,217600,217100,216200,215500,215100,214800,214100,213300,213500,214700,216400,218200,220000,221600,223100,224700,226500,227900,229300,230700,232300,234700,237600,240500,243400,246200,248400,249900,250800,251700,253600,255500,256700,257900,259600,261500,263600,265800,267600,269500,271100,272700,274500,276200,277300,279100,282000,285700,289800,293600,297100,300800,304500,307700,310500,317600,327700,335000,339300,340800,339100,338800,342100,345200,348300,350900,353800,356100,357500,358600,360000,362200,365000,367100,368400,369600,370400,371800,374300,376300
